root_id,root_name,id,name,mimeType,parent_id,path,size,modifiedTime,status,dest_id,error,last_attempt,retries,local_path,root_dest_id,drive_id
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,application/vnd.google-apps.folder,,Українська мова,,2025-09-30T10:07:04.639Z,done,1jI4kYwU_x0Bu6iaHxwtjCbmgboYg1gyZ,,2025-10-23T17:29:02+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1U9yd_Bh_AemrleZ0TjG70x0Pp4cAi_gF,11 клас,application/vnd.google-apps.folder,1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,11 клас,,2025-09-30T10:07:56.186Z,done,1Y06hrPu3YWurlcMX27u_bCI7L4pg5Rgv,,2025-10-23T17:29:03+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1LChF16pTV1Y_V3xBQ2xKfl1HLWLpDzMO,10 клас,application/vnd.google-apps.folder,1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,10 клас,,2025-09-30T10:07:51.937Z,done,1t0sMf7fcnmOBtK9Hn73gNv5OQ8ydG1SO,,2025-10-23T17:29:02+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1mBTzztfyDPu_R7ExqclSfuaNUmf1FkqK,9 клас,application/vnd.google-apps.folder,1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,9 клас,,2025-09-30T10:07:47.985Z,done,1iiId043EJfwp39fIbkaYDE40uHdw59Lj,,2025-10-23T17:29:12+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1bTVkcU0YwBUXtIXdQJQGHSpwjRuksA1H,8 клас,application/vnd.google-apps.folder,1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,8 клас,,2025-09-30T10:07:43.947Z,done,1aPFP_NwoMTX5wUnr_w16zdo39-6GCS04,,2025-10-23T17:29:11+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,7 клас,application/vnd.google-apps.folder,1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,7 клас,,2025-09-30T10:07:40.157Z,done,1yOAiX5eyelBcU4D_B1rGtNjlKTMlbz4N,,2025-10-23T17:29:10+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1Z46gs4D8rLjGGPiCFyTm9MHgwWQ6t9Gc,Урок 4,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 4,,2025-10-06T12:52:45.354Z,done,1pUlsjHK2n-HpCSrbcQiTL73rdDv4Uk7K,,2025-10-23T17:29:32+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1eNz17-p-RFyHlZybcrrvYcQHkfXDmJMN,Урок 3,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 3,,2025-10-06T12:20:40.165Z,done,1DzKAyTBydqruGwg_bKGAHxfjZHQE6xmJ,,2025-10-23T17:29:27+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,15YaSwFnKWj9zLC0t41F6PaT_offUWt5d,Урок 9,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 9,,2025-10-01T23:56:29.468Z,done,1Ig2ykKmOsklLqWkZtFG41qi2hyXUyiOM,,2025-10-23T17:29:37+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,14koOsC5xdR3nLsEbuJQ3KlO536Z8XoKK,Урок 7,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 7,,2025-10-01T23:55:13.758Z,done,1UwNBLQHrsoCufpz2KFtukau_6UtsGkFH,,2025-10-23T17:29:34+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,16fRlWNgvFhrKjsM6OlXcg6pYknetcnEl,Урок 5,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 5,,2025-10-01T23:54:14.552Z,done,1RehmgVxV3A1U4MRUXyh8mNs9lLJeTJgg,,2025-10-23T17:29:33+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1wBbM6qTKPYwk9y--Er2uknzC366ZzWai,Урок 2,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 2,,2025-10-01T23:52:50.924Z,done,1DLOXXP3oNdrdtZYVedKeIsbJ9JIlRR4W,,2025-10-23T17:29:21+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1OPHA9LL5L7v9IOXLmF7LA4ef8aemgwNM,Урок 1,application/vnd.google-apps.folder,1XiyG8Me73IP2VxnqU0z2woKwPlxEjuW2,Урок 1,,2025-10-01T23:51:57.776Z,done,1y7Kq3YflQ0hqcdIomFl7fdZ55apA8FtU,,2025-10-23T17:29:13+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1as7CbzC7LNGOJwujXs0ovwAiZyfPZ3Zf,7 клас_урок 1_презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1OPHA9LL5L7v9IOXLmF7LA4ef8aemgwNM,7 клас_урок 1_презентація.pptx,17754805,2025-10-07T22:13:12.475Z,done,1onjH23Rk8wdtOdxMH6_h91YrMEAzuEwQ,,2025-10-23T17:49:39+00:00Z,3,MOVA\7 клас_урок 1_презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1TrX28fFP2x5L-ZwyW9LivX3OtcwOlCnR,7 клас_урок 1_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1OPHA9LL5L7v9IOXLmF7LA4ef8aemgwNM,7 клас_урок 1_конспект.docx,7371190,2025-10-01T23:52:12.000Z,done,1QI1l-Cvtva1fer5IyZfCScfNjwFV1G3y,,2025-10-23T17:49:33+00:00Z,2,MOVA\7 клас_урок 1_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,103phUbO2nVgUBkM2VxipR5FkG2_PlKtQ,7 клас_урок 2_ презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1wBbM6qTKPYwk9y--Er2uknzC366ZzWai,7 клас_урок 2_ презентація.pptx,15173424,2025-10-01T23:52:53.000Z,done,1l_asgjYvxvlZ5YKDB2GhfX_VvfgNBO62,,2025-10-23T17:49:44+00:00Z,2,MOVA\7 клас_урок 2_ презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1Kn65w2TNYGKWfEvc3uvcY6cddJXF5ZCz,7 клас_урок 2_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1wBbM6qTKPYwk9y--Er2uknzC366ZzWai,7 клас_урок 2_конспект.docx,6910394,2025-10-01T23:52:52.000Z,done,1i6Xnq2rfb4UhTCXvedCj6gKsc1DHxR05,,2025-10-23T17:49:48+00:00Z,2,MOVA\7 клас_урок 2_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1EzJBYMDI6O4Nh8PJVRdt9mEu_3m8AlZQ,Клас 7_Урок 5_ презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,16fRlWNgvFhrKjsM6OlXcg6pYknetcnEl,Клас 7_Урок 5_ презентація.pptx,18383971,2025-10-01T23:54:49.610Z,done,1JGbBhctG7QP0qjzzdLnTVGupIDnHU4Kj,,2025-10-23T17:51:52+00:00Z,2,MOVA\Клас 7_Урок 5_ презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1AH_6-inBUVpsXduscdRy4Si7n12ETypJ,Клас_7_Урок_5_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,16fRlWNgvFhrKjsM6OlXcg6pYknetcnEl,Клас_7_Урок_5_конспект.docx,1447387,2025-10-01T23:54:06.000Z,done,1ZCqyCLItJIQyzERgNRyGCddXwPthejVK,,2025-10-23T17:51:56+00:00Z,1,MOVA\Клас_7_Урок_5_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,13sEEQf4uAis3U8ONO-r8EOKuZtD7FdO1,7 клас_урок 7_ презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,14koOsC5xdR3nLsEbuJQ3KlO536Z8XoKK,7 клас_урок 7_ презентація.pptx,27918598,2025-10-07T08:04:02.463Z,done,1F44MiyOyUh3LGT2lcMOe8vO0u8AUI9f5,,2025-10-23T17:49:53+00:00Z,2,MOVA\7 клас_урок 7_ презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1RZyTLeSm0OrrXSaA5-Q6RYZUVk1WlThR,7 клас_урок 7_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,14koOsC5xdR3nLsEbuJQ3KlO536Z8XoKK,7 клас_урок 7_конспект.docx,12072622,2025-10-01T23:55:45.000Z,done,19r_slBHUJYJsmgi39gc1Y0E5mLW4lOcU,,2025-10-23T17:49:59+00:00Z,3,MOVA\7 клас_урок 7_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1FgzQC7p4ORlcAp58W7jcFvDweT0-SKEI,7 клас_урок 9_ презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,15YaSwFnKWj9zLC0t41F6PaT_offUWt5d,7 клас_урок 9_ презентація.pptx,21596941,2025-10-01T23:56:35.000Z,done,1VrZmbQVc8tpShNZIlKjk0AexYbyBFwPI,,2025-10-23T17:50:06+00:00Z,3,MOVA\7 клас_урок 9_ презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1rVyX6QRj0rtnaahKTEpGHmTjvx6AhnbE,7 клас_урок 9_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,15YaSwFnKWj9zLC0t41F6PaT_offUWt5d,7 клас_урок 9_конспект.docx,9443024,2025-10-01T23:56:32.000Z,done,1xaqajj1snSBBPGkAKKpLuNhNtf8TTuG1,,2025-10-23T17:50:12+00:00Z,3,MOVA\7 клас_урок 9_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1h96JJ1Oyb-igGcFCQZ9oOxiN4KumzBev,Клас 7_Урок 3_презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1eNz17-p-RFyHlZybcrrvYcQHkfXDmJMN,Клас 7_Урок 3_презентація.pptx,12517462,2025-10-07T07:51:40.543Z,done,1eRB-0lsno1k6tpr_0q49S63rz-rlxqkU,,2025-10-23T17:51:39+00:00Z,2,MOVA\Клас 7_Урок 3_презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1B4hQiyL-ON3LgFwF6kQ8xqnPFoObTvfA,Клас 7_Урок 3_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1eNz17-p-RFyHlZybcrrvYcQHkfXDmJMN,Клас 7_Урок 3_конспект.docx,2663185,2025-10-06T12:21:04.000Z,done,1EQfii2lO3Nnpb3V1-etsT_KJcVnCWQzT,,2025-10-23T17:51:35+00:00Z,1,MOVA\Клас 7_Урок 3_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1EfmDhZQFQZVzDi37Pxb1uCMRXOhmnn9e,Клас 7_Урок 4_презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1Z46gs4D8rLjGGPiCFyTm9MHgwWQ6t9Gc,Клас 7_Урок 4_презентація.pptx,21937494,2025-10-07T10:30:36.653Z,done,1KRAS8GPlkVCY1_drYN7132nasFT1AiHo,,2025-10-23T17:51:47+00:00Z,1,MOVA\Клас 7_Урок 4_презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1QRjcnbPdqsxB8SNJp5QGssEjSmmq-bsF,Клас 7_Урок 4_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1Z46gs4D8rLjGGPiCFyTm9MHgwWQ6t9Gc,Клас 7_Урок 4_конспект.docx,1687907,2025-10-06T12:52:18.000Z,done,1dwW9CQJFR8GxW5LWQe4O8CLlB9SCU2lC,,2025-10-23T17:51:43+00:00Z,1,MOVA\Клас 7_Урок 4_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1SaIGdmH0vnv4znehO5inSu2BEfMn2Fo5,Урок 7,application/vnd.google-apps.folder,1bTVkcU0YwBUXtIXdQJQGHSpwjRuksA1H,Урок 7,,2025-10-01T23:58:12.835Z,done,1jn2-1O21E_xdwOELXGhagBujTgpYUeQU,,2025-10-23T17:29:35+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1Pd4cXXGRFF7zLe95aYyFPHUTriDAQ3zU,Урок 3,application/vnd.google-apps.folder,1bTVkcU0YwBUXtIXdQJQGHSpwjRuksA1H,Урок 3,,2025-10-01T23:57:59.708Z,done,1R8auNSVPmDQWpR-Fr7r3pzVj1oCuVrWI,,2025-10-23T17:29:28+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1Y4G2f9ghDyMWWDj7wdmJvqx35DeNBQaM,Урок 2,application/vnd.google-apps.folder,1bTVkcU0YwBUXtIXdQJQGHSpwjRuksA1H,Урок 2,,2025-10-01T23:57:55.114Z,done,1ZRPFgyDhsY3df_Tk7PBDLYHuFjGMG3si,,2025-10-23T17:29:22+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1xst8D6uoWpOH5UsDLwQ2dWy1XkVd4xfg,Урок 1,application/vnd.google-apps.folder,1bTVkcU0YwBUXtIXdQJQGHSpwjRuksA1H,Урок 1,,2025-10-01T23:57:49.564Z,done,1_5dltg1mV1th8E8Hn8XMFoVVH_Xwku-L,,2025-10-23T17:29:15+00:00Z,0,,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1dGiWKfQxeeAUDHIF836Avnwa_bxjvcWE,8 клас_урок 1_презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1xst8D6uoWpOH5UsDLwQ2dWy1XkVd4xfg,8 клас_урок 1_презентація.pptx,13417278,2025-10-01T23:58:40.000Z,done,1mVMgetj4CsM3SAZ6vsn8vOdXUr7XeHWG,,2025-10-23T17:50:31+00:00Z,2,MOVA\8 клас_урок 1_презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1C94XS2ZVIOvh8_KZNIsqX8AIiZIXvSAW,8 клас_урок 1_конспект.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1xst8D6uoWpOH5UsDLwQ2dWy1XkVd4xfg,8 клас_урок 1_конспект.docx,3869162,2025-10-01T23:58:34.000Z,done,1nHF10Y-Cc7VA-BlHvxdNErWcjrjenOp-,,2025-10-23T17:50:26+00:00Z,2,MOVA\8 клас_урок 1_конспект.docx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
1xy3NtAtHnEdleB9sypj3_WCUUFuhBh3V,Українська мова,1Y8AmQ2-30oD3jKbVLMOcedKKKqRNAi6v,8 клас_Урок 2 _презентація.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1Y4G2f9ghDyMWWDj7wdmJvqx35DeNBQaM,8 клас_Урок 2 _презентація.pptx,13215474,2025-10-01T23:59:29.000Z,done,18YIVpyvbCixvsmSPXidD--3SFPrk-a-u,,2025-10-23T17:50:18+00:00Z,2,MOVA\8 клас_Урок 2 _презентація.pptx.pdf,1Yd4EDx8t95HbEB0dqOwvwgpNWEaFO-eL,0ANqgtgU9ZamEUk9PVA
